date_of_sale,address,postal_code,cities,price,description
2021-03-19,"APT 11 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 12 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"Apt 13 Beech Hall, Clay Farm, Leopardstown",Dublin 18,Dublin,378854.0,New Dwelling house /Apartment
2021-03-19,"APT 13 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 14 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 15 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 16 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 17 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 18 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 19 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 2 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 20 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 2, 71 AUBURN HOUSE, STRAND RD",Unknown,Wicklow,365000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 3 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 33 TRAMWAY COURT, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,153500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 4 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"Apt 46 The Barrington, Block 6B, Landsdowne Place",Unknown,Dublin,1895003.0,New Dwelling house /Apartment
2021-03-19,"APT 5 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 6 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 6 RATHMORE, THE LINKS, PORTMARNOCK",Unknown,Dublin,238000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 7 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 8 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"APT 9 LAR NA CATHRACH, ABBEY TRINITY, TUAM",Unknown,Galway,59500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"ARD NA GILE, ARDAGILA, TRAGUMNA",Unknown,Cork,170000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"ARD SAN SPEIR, BALLYLOUGHNANE, KILLALOE",Unknown,Clare,390000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"BALLYBRACK, SCHULL, CORK",Unknown,Cork,330000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"BALLYCOMMON RD BALLINAGAR, TULLAMORE, OFFALY",Unknown,Offaly,355000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"BARNAGHAOITHE, DRUMCAVNEY, TRENTAGH",Unknown,Donegal,184000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"BLACKBERRY LANE, DELGANY, WICKLOW",Unknown,Wicklow,850000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"BROCKA, BALLINDERRY, NENAGH",Unknown,Tipperary,115000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"CANBRACK, KILTIMAGH, MAYO",Unknown,Mayo,67000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"CARRIGATHOU, COACHFORD, CORK",Unknown,Cork,360000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"CARROWMORE, ROSCOMMON",Unknown,Roscommon,80000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"CARROWNAULAUR, MILLTOWN, CO GALWAY",Unknown,Galway,80000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"CARROWSTEELAGH, CARROWMORE LACKEN, BALLINA",Unknown,Mayo,250000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"CASTLE FARM, CASTLE STREET, DUNMORE",Unknown,Galway,350000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"CHURCH VIEW, DRIMOLEAGUE, CORK",Unknown,Cork,120000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"Clough, Gurteen, Ballinasloe",Unknown,Galway,185022.0,New Dwelling house /Apartment
2021-03-19,"CLOWNINGS, STRAFFAN, CO KILDARE",Unknown,Kildare,955000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"COOLATOOSANE, LISTOWEL, KERRY",Unknown,Kerry,120000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"COOLE, CASTLEBRIDGE, WEXFORD",Unknown,Wexford,327000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"CORAGH, RATHMOYLON, MEATH",Unknown,Meath,295000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"CORTANNELL, BRENNANSTOWN RD, CARRICKMINES DUBLIN 18",Dublin 18,Dublin,785000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"CORTOON, SHRULE, CO MAYO",Unknown,Mayo,105000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"CURRABRACK, RATHCONNELL, MULLINGAR",Unknown,Westmeath,125000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"CURRIES, BALLYHAUNIS, MAYO",Unknown,Mayo,180000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"DERREENAVOGGY, ARIGNA, CO ROSCOMMON",Unknown,Roscommon,25000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"DREALISTOWN, CAMPILE, NEW ROSS",Unknown,Wexford,235000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"GABLE LODGE, CULLENTRA, LONGWOOD",Unknown,Meath,355000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"GLASCLUNE, DOONBEG, CO CLARE",Unknown,Clare,150000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"HICKS MILL, DERRANE, ROSCOMMON",Unknown,Roscommon,125000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"HILLSIDE RAHEEN, BRITTAS, DUBLIN",Dublin 24,Dublin,520000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"KILBRIDE SOUTH, TRAMORE, CO WATERFORD",Unknown,Waterford,210000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"KILCLOON, DUNBOYNE, CO. MEATH",Unknown,Meath,330000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"KILLESK, CAMPILE, NEW ROSS",Unknown,Wexford,270000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"KNOCKLISCRANE, MILTOWN MALBAY, CLARE",Unknown,Clare,225000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"LATLURCAN HOUSE, LATLURCAN, MONAGHAN",Unknown,Monaghan,340000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"LISIEUX HOUSE, MULLINBANE, MUFF",Unknown,Donegal,235000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"LISROE, STRANDHILL RD SLIGO, SLIGO",Unknown,Sligo,355000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"No 3 Lanesville Grove, Monkstown, Co. Dublin",Unknown,Dublin,740000.0,New Dwelling house /Apartment
2021-03-19,"No. 5  Fairways Gardens, Dublin Road, Dundalk",Unknown,Louth,228194.0,New Dwelling house /Apartment
2021-03-19,"PILMORE HOUSE, PILMORE, YOUGHAL",Unknown,Cork,415000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"PORT, TOGHER, DROGHEDA",Unknown,Louth,287500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"POTTERS WAY, CARRIGDUFF, BUNCLODY",Unknown,Carlow,270000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"RAINBOWS END, CAHORE, BALLYGARRET",Unknown,Wexford,335000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"RIVERSIDE PARK, MIDLETON, CORK",Unknown,Cork,307000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"ST JUDE, 28 ROWLAGH PARK, DUBLIN 22",Dublin 22,Dublin,249950.0,Second-Hand Dwelling house /Apartment
2021-03-19,"STONE HOUSE, BOHERARD, BALLACOLLA",Unknown,Laois,140000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"STONEVIEW HOUSE, STONEVIEW, BLARNEY",Unknown,Cork,750000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"SUNNYSIDE, CURRAHEEN RD, BISHOPSTOWN",Unknown,Cork,195000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"TAGHART NORTH, SHERCOCK, CO CAVAN",Unknown,Cavan,71500.0,Second-Hand Dwelling house /Apartment
2021-03-19,"TEACH AMARACH, TUBBERTOWN, BALSCADDEN NAUL",Unknown,Dublin,425000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"TEMPLECARRIG, KILFRUSH, KNOCKLONG",Unknown,Limerick,205000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"THE COTTAGE, JOANSTOWN, CARRICK ON SUIR",Unknown,Tipperary,75000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"THE FORGE, SANDFORD  CAUSEWAY, TRALEE",Unknown,Kerry,110000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"THE MOORINGS, CROOK RD, MORNINGTON",Unknown,Meath,70000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"THORNHILL, MURRISK, WESTPORT",Unknown,Mayo,385000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"TIERNABOUL, KNOCKBOY, LISSARDA",Unknown,Cork,295000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"TOORNARAHEEN, MELLERAY, CAPPOQUIN",Unknown,Waterford,242000.0,Second-Hand Dwelling house /Apartment
2021-03-19,"WILMAC, COLLOONEY, CO SLIGO",Unknown,Sligo,200000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"1 Graydon Way, Newcastle",Unknown,Dublin,382839.2,New Dwelling house /Apartment
2021-03-22,"1 HAIG GARDENS, BOREENMANNA ROAD, CO  CORK",Unknown,Tipperary,220000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"1 KNOCKLYON DR, TEMPLEOGUE, DUBLIN 16",Dublin 16,Dublin,455000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"1 MESPIL LODGE, MESPIL HOUSE FLATS ESTATE, SUSSEX RD DUBLIN 4",Dublin 4,Dublin,350000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"1 OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,448000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"1 WHITEWATER ESTUARY, BALLYHACK, NEW ROSS",Unknown,Wexford,155000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"100 SHREWSBURY PARK, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,550000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"114 RIVER OAKS, CLAREGALWAY, GALWAY",Unknown,Galway,260000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"115 SHREWSBURY MANOR, GREENHILLS, DROGHEDA",Unknown,Louth,240000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"12 BARTON ROAD WEST, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,545000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"12 VALLEY VIEW, BRACKENSTOWN, SWORDS",Unknown,Dublin,310000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"122 TOLKA ESTATE, GLASNEVIN, DUBLIN 11",Dublin 11,Dublin,300000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"13 Oldtown Woods, Celbridge",Unknown,Kildare,348017.62,New Dwelling house /Apartment
2021-03-22,"139 CARTUR MOR, CLYBAUN RD, KNOCKNACARRA",Unknown,Galway,280000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"14 DUN NA HINSE, LAHINCH RD, ENNIS",Unknown,Clare,125000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"14 ST KIERANS PARK, SHANNONBRIDGE, OFFALY",Unknown,Offaly,83810.0,Second-Hand Dwelling house /Apartment
2021-03-22,"15 RATH LODGE AVE, ASHBOURNE, CO MEATH",Unknown,Meath,444000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"16 BRIDLE WALK, KILMINCY, PORTLAOISE",Unknown,Laois,110000.0,New Dwelling house /Apartment
2021-03-22,"16 KILWORTH RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,300000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"16 THE CRESCENT, BINN EADAIR VIEW, SUTTON",Dublin 13,Dublin,445000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"17 FITZGERALD PLACE, OLD BLACKROCK RD, CORK",Unknown,Cork,270000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"18 STONY PARK, STONEYBATTER, WEXFORD",Unknown,Wexford,220000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"18 SWANSNEST AVE, KILBARRACK, DUBLIN 5",Dublin 5,Dublin,302000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"19A MONASTERY ROAD, ENNISKERRY, CO WICKLOW",Unknown,Wicklow,500000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"2 ASHBERRY, FINNSTOWN PRIORY, LUCAN",Unknown,Dublin,400000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"2 ATLANTIC VIEW, CHURCH RD, TRAMORE",Unknown,Waterford,462000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"2 CARRYGAWLEY, LETTERKENNY, CO DONEGAL",Unknown,Donegal,385000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"20 COIS CUAIN, COURTMACSHERRY, CORK",Unknown,Cork,302000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"20 FAIRGREEN PARK, MULLAGH, KELLS",Unknown,Cavan,165000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"20 WALNUT RISE, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,627000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"21 A PARNELL STREET, LIMERICK",Unknown,Limerick,145000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"21 BRIAN AVE, MARINO, DUBLIN 3",Dublin 3,Dublin,430000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"21 HONEYVIEW EST, CLONMEL, CO TIPPERARY",Unknown,Tipperary,150000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"21 LEALAND GROVE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,150000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"210 PALACE FIELDS, TUAM, GALWAY",Unknown,Galway,310000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"22 MARBLE COURT, DUNSHAUGHLIN, MEATH",Unknown,Meath,240000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"22 Seoid na Tra, Bettystown",Unknown,Meath,263436.12,New Dwelling house /Apartment
2021-03-22,"23 Brescula Close, Mountrath Road, Bellingham",Unknown,Laois,226722.47,New Dwelling house /Apartment
2021-03-22,"23 SHANID GARDENS, SHANAGOLDEN, LIMERICK",Unknown,Limerick,129000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"23 WEAVERS HALL, MARKET SQ, LONGFORD",Unknown,Longford,64000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"24 CARLINN GREEN, MULLAHARLIN ROAD, DUNDALK",Unknown,Louth,230859.0,New Dwelling house /Apartment
2021-03-22,"243 MONEYMORE, DROGHEDA, LOUTH",Unknown,Louth,52500.0,Second-Hand Dwelling house /Apartment
2021-03-22,"25 ARD AOIBHINN, INNISHANNON, CORK",Unknown,Cork,300000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"25 AYLMER RD, NEWCASTLE, DUBLIN",Dublin 22,Dublin,295000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"26 LINDENWOOD, COOTEHALL, BOYLE",Unknown,Roscommon,175000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"27 ELM RD, RIVERBANK, ANNACOTTY",Unknown,Limerick,280000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"28 ST PATRICKS TERRACE, WESTERN RD, CLONMEL",Unknown,Tipperary,70000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"29 SUPPLE HALL, DUNSHAUGHLIN, MEATH",Unknown,Meath,218000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"3 CONNOLLY TERRACE, STRADAOVER, THURLES",Unknown,Tipperary,145000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"3 HAWTHORN DR, ROSCOMMON",Unknown,Roscommon,210000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"3 YORK RD, RATHGAR, DUBLIN 6",Dublin 6,Dublin,840000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"304 LONGBOAT QUAY NORTH, SIR JOHN ROGERSONS QUAY, DUBLIN 2",Dublin 2,Dublin,495000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"31 DUNLUCE RD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,640000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"34 CHERBURY PARK ROAD, LUCAN, CO DUBLIN",Unknown,Dublin,299000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"34 OAKPARK DEMESNE, TRALEE, CO KERRY",Unknown,Kerry,205000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"35 MOUNT ANDREW COURT, LUCAN, DUBLIN",Unknown,Dublin,376000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"37 CELTIC PARK RD, BEAUMONT, DUBLIN 9",Dublin 9,Dublin,442500.0,Second-Hand Dwelling house /Apartment
2021-03-22,"38 PROSPECT MEADOWS, STOCKING LANE, RATHFARNHAM",Dublin 16,Dublin,575000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"39 NEWLYN VALE, ROCHESTOWN RD, CORK",Unknown,Cork,375000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"392 NUTGROVE AVE, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,387000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"4 DUN RIOGA CRESCENT, DUN RIOGA, DRUMREE ROAD",Unknown,Meath,264317.18,New Dwelling house /Apartment
2021-03-22,"4 MARKET ST, BANDON, CORK",Unknown,Cork,50000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"4 TAILTEANN ROAD NAVAN, CO. MEATH",Unknown,Meath,78000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"4 THE PLACE, STRAFFAN WOOD, MAYNOOTH",Unknown,Kildare,205000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"4 WOODFORD GARTH, WOODFORD, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,265000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"42 DELHURST TERRACE, ONGAR, DUBLIN 15",Dublin 15,Dublin,278000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"42 KYLEMORE AVE, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,260000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"43 GLENDALE MANOR, GLENCAR SCOTCH, LETTERKENNY",Unknown,Donegal,113000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"43 SHELBOURNE PARK, LIMERICK, LIMERICK",Unknown,Limerick,260000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"43 THE MILLS, LISMORE, WATERFORD",Unknown,Waterford,205000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"45 FRANKFOR COURT, RATHGAR AVE, DUBLIN 6",Dublin 6,Dublin,273000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"46 DEERPARK WALK, BLESSINGTON, WICKLOW",Unknown,Wicklow,330000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"48 SWANWARD COURT, PARNELL RD, DUBLIN 12",Dublin 12,Dublin,288000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"5 LUCIA PLACE, PASSAGE WEST, CORK",Unknown,Cork,115000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"5 St. Pancras House, Mount Tallant Avenue, Terenure",Dublin 6w,Dublin,427312.78,New Dwelling house /Apartment
2021-03-22,"51 Coill Rua, Mullingar",Unknown,Westmeath,312500.0,New Dwelling house /Apartment
2021-03-22,"52 Coill Rua, Mullingar",Unknown,Westmeath,272500.0,New Dwelling house /Apartment
2021-03-22,"52 OAKLANDS AVENUE, SWORDS, CO DUBLIN",Unknown,Dublin,324750.0,Second-Hand Dwelling house /Apartment
2021-03-22,"53 Coill Rua, Mullingar",Unknown,Westmeath,270500.0,New Dwelling house /Apartment
2021-03-22,"54 Coill Rua, Mullingar",Unknown,Westmeath,270500.0,New Dwelling house /Apartment
2021-03-22,"55 Coill Rua, Mullingar",Unknown,Westmeath,270500.0,New Dwelling house /Apartment
2021-03-22,"56 Coill Rua, Mullingar",Unknown,Westmeath,270500.0,New Dwelling house /Apartment
2021-03-22,"57 Coill Rua, Mullingar",Unknown,Westmeath,270500.0,New Dwelling house /Apartment
2021-03-22,"58 Coill Rua, Mullingar",Unknown,Westmeath,270500.0,New Dwelling house /Apartment
2021-03-22,"59 Coill Rua, Mullingar",Unknown,Westmeath,270500.0,New Dwelling house /Apartment
2021-03-22,"6 ELMVALE CLOSE, WILTON, CORK",Unknown,Cork,230000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"6 THE HEIGHTS, OLDBRIDGE MANOR, RATHMULLEN ROAD",Unknown,Meath,277533.0,New Dwelling house /Apartment
2021-03-22,"6 WILLOWBROOK, KILLARNEY RD, ABBEYFEALE",Unknown,Limerick,176000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"60 Coill Rua, Mullingar",Unknown,Westmeath,270500.0,New Dwelling house /Apartment
2021-03-22,"61 Coill Rua, Mullingar",Unknown,Westmeath,270500.0,New Dwelling house /Apartment
2021-03-22,"62 Coill Rua, Mullingar",Unknown,Westmeath,270500.0,New Dwelling house /Apartment
2021-03-22,"63 Coill Rua, Mullingar",Unknown,Westmeath,270500.0,New Dwelling house /Apartment
2021-03-22,"65 ABBEYGROVE, NAVAN, MEATH",Unknown,Meath,180000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"65 HAZELGROVE, OLD BLESSINGTON RD, TALLAGHT DUBLIN 24",Dublin 24,Dublin,289000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"66 GREENPARK MEADOWS, MULLINGAR, WESTMEATH",Unknown,Westmeath,211800.0,Second-Hand Dwelling house /Apartment
2021-03-22,"6A GARRYRUTH, BALLYMULLEN, TRALEE",Unknown,Kerry,145000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"7 CARRIG AVENUE, CARRIG NA CURRA, CARRIGALINE",Unknown,Cork,283000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"7 HALL DEMESNE, MOUNTCHARLES, DONEGAL",Unknown,Donegal,257500.0,Second-Hand Dwelling house /Apartment
2021-03-22,"7 OLD GREEN FEILD, MAYNOOTH, KILDARE",Unknown,Kildare,322000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"71 Aylesbury, Ballintemple, Cork",Unknown,Cork,607930.0,New Dwelling house /Apartment
2021-03-22,"73 CAHERNANE MEADOWS, MUCKROSS RD, KILLARNEY",Unknown,Kerry,290000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"77 BUTTERFIELD AVE, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,640000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"78 Coill Rua, Mullingar",Unknown,Westmeath,262500.0,New Dwelling house /Apartment
2021-03-22,"79 Coill Rua, Mullingar",Unknown,Westmeath,262500.0,New Dwelling house /Apartment
2021-03-22,"8 COIS FARRAIGE, MAGHERACAR, BUNDORAN",Unknown,Donegal,180000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"8 OLD TOWN COURT, CLONGEEN, NEW ROSS",Unknown,Wexford,270000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"8 The Heights, Oldbridge Manor, Rathmullen",Unknown,Meath,277533.03,New Dwelling house /Apartment
2021-03-22,"8 THE ROOKERY, SCRAMOGUE, ROSCOMMON",Unknown,Roscommon,206000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"80 Coill Rua, Mullingar",Unknown,Westmeath,262500.0,New Dwelling house /Apartment
2021-03-22,"80 FIODH MOR FERRYBANK, FERRYBANK, WATERFORD",Unknown,Kilkenny,161500.0,Second-Hand Dwelling house /Apartment
2021-03-22,"81 Coill Rua, Mullingar",Unknown,Westmeath,262500.0,New Dwelling house /Apartment
2021-03-22,"82 Coill Rua, Mullingar",Unknown,Westmeath,262500.0,New Dwelling house /Apartment
2021-03-22,"83 Coill Rua, Mullingar",Unknown,Westmeath,262500.0,New Dwelling house /Apartment
2021-03-22,"84 Coill Rua, Mullingar",Unknown,Westmeath,256666.67,New Dwelling house /Apartment
2021-03-22,"85 Ciamaltha Meadows, Nenagh",Unknown,Tipperary,214520.0,New Dwelling house /Apartment
2021-03-22,"85 Coill Rua, Mullingar",Unknown,Westmeath,256666.67,New Dwelling house /Apartment
2021-03-22,"86 Coill Rua, Mullingar",Unknown,Westmeath,256666.67,New Dwelling house /Apartment
2021-03-22,"87 Coill Rua, Mullingar",Unknown,Westmeath,256666.66,New Dwelling house /Apartment
2021-03-22,"9 GREEN VALLEY COURT, WOODFORD, GALWAY",Unknown,Galway,150000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"9 Newtown Manor, Monaleen, Limerick",Unknown,Limerick,370044.0,New Dwelling house /Apartment
2021-03-22,"91 GRAND CANAL RESIDENCES, GRAND CANAL HARBOUR, HANOVER QUAY",Dublin 15,Dublin,433000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"96 WESTEND GATE, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,200000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"97 CARTUR MOR, CLYBAUN RD, KNOCKNACARRA",Unknown,Galway,310000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"AMBERLEY, 2 STILLORGAN PARK AVENUE, BLACKROCK",Unknown,Dublin,1300000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"APARTMENT 18, SAGGART LODGE COURT, SAGGART",Unknown,Dublin,315000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"APT 45, BELARMINE HALL, BELARMINE AVE DUBLIN 18",Dublin 18,Dublin,298000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"APT 57 BLOCK B, SEVEN OAKS, SARSFIELD ROAD",Unknown,Dublin,296000.0,Second-Hand Dwelling house /Apartment
2021-03-22,"APT 9 BLOCK 7, CLARION QUAY, IFSC",Unknown,Dublin,365000.0,Second-Hand Dwelling house /Apartment
